time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-10 00:00:00+00:00,5,4,30,11
2026-09-11 00:00:00+00:00,2,2,16,10
2026-09-12 00:00:00+00:00,2,2,0,0
2026-09-13 00:00:00+00:00,2,2,13,6
2026-09-14 00:00:00+00:00,5,5,15,11
2026-09-15 00:00:00+00:00,18,8,14,9
2026-09-16 00:00:00+00:00,23,11,29,12
2026-09-17 00:00:00+00:00,13,7,11,10
2026-09-18 00:00:00+00:00,14,8,12,8
2026-09-19 00:00:00+00:00,4,4,13,9
2026-09-20 00:00:00+00:00,2,2,9,7
2026-09-21 00:00:00+00:00,2,2,10,6
2026-09-22 00:00:00+00:00,10,4,9,9
2026-09-23 00:00:00+00:00,4,3,24,9
