time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-30 00:00:00+00:00,1.0,1.0,13,8
2024-10-31 00:00:00+00:00,2.0,1.0,38,14
2024-11-01 00:00:00+00:00,3.0,1.0,49,24
2024-11-02 00:00:00+00:00,,,18,13
2024-11-03 00:00:00+00:00,,,30,10
2024-11-04 00:00:00+00:00,1.0,1.0,13,11
2024-11-05 00:00:00+00:00,,,25,13
2024-11-06 00:00:00+00:00,,,37,14
2024-11-07 00:00:00+00:00,,,38,22
2024-11-08 00:00:00+00:00,,,40,15
2024-11-09 00:00:00+00:00,2.0,1.0,50,19
2024-11-10 00:00:00+00:00,,,59,20
2024-11-11 00:00:00+00:00,1.0,1.0,66,26
2024-11-12 00:00:00+00:00,,,58,27
