time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-28 00:00:00+00:00,5,2,46,21
2025-03-29 00:00:00+00:00,5,2,48,24
2025-03-30 00:00:00+00:00,1,1,52,24
2025-03-31 00:00:00+00:00,1,1,82,31
2025-04-01 00:00:00+00:00,3,3,35,22
2025-04-02 00:00:00+00:00,2,2,29,21
2025-04-03 00:00:00+00:00,1,1,25,15
2025-04-04 00:00:00+00:00,1,1,85,32
2025-04-05 00:00:00+00:00,4,2,21,16
2025-04-06 00:00:00+00:00,4,2,59,24
2025-04-07 00:00:00+00:00,1,1,45,24
2025-04-08 00:00:00+00:00,1,1,41,21
2025-04-09 00:00:00+00:00,1,1,55,27
2025-04-10 00:00:00+00:00,2,2,18,16
