time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-21 00:00:00+00:00,60,21,22,12
2026-04-22 00:00:00+00:00,103,34,43,16
2026-04-23 00:00:00+00:00,59,22,14,9
2026-04-24 00:00:00+00:00,79,29,37,16
2026-04-25 00:00:00+00:00,73,29,19,17
2026-04-26 00:00:00+00:00,41,13,32,22
2026-04-27 00:00:00+00:00,15,8,32,20
2026-04-28 00:00:00+00:00,15,4,22,15
2026-04-29 00:00:00+00:00,22,6,41,14
2026-04-30 00:00:00+00:00,20,7,17,12
2026-05-01 00:00:00+00:00,41,9,32,12
2026-05-02 00:00:00+00:00,31,9,56,13
2026-05-03 00:00:00+00:00,28,12,24,13
2026-05-04 00:00:00+00:00,26,10,44,15
