time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-04 00:00:00+00:00,11,4,41,22
2025-11-05 00:00:00+00:00,7,4,40,24
2025-11-06 00:00:00+00:00,8,5,43,15
2025-11-07 00:00:00+00:00,3,2,42,23
2025-11-08 00:00:00+00:00,3,3,49,24
2025-11-09 00:00:00+00:00,16,4,63,25
2025-11-10 00:00:00+00:00,6,5,35,18
2025-11-11 00:00:00+00:00,17,5,77,25
2025-11-12 00:00:00+00:00,4,3,35,19
2025-11-13 00:00:00+00:00,5,5,50,22
2025-11-14 00:00:00+00:00,2,2,50,28
2025-11-15 00:00:00+00:00,7,6,34,19
2025-11-16 00:00:00+00:00,2,2,40,20
2025-11-17 00:00:00+00:00,1,1,44,20
